Artikel-Nr;Bezeichnung;Langtext;Zugangslager;Abgangslager;Maßeinheit;Anzahl pro Maßeinheit;Grundeinheit;Verpackungseinheit;EAN;Hersteller;Herstellernummer;Kontenzuordnung;Kontenzuordnung Kasse;Leistung;Bestandsführung;Negativbestand erlaubt;Rabattfähig;Gewicht;Länge;Breite;Höhe;Erstellt am;Zuletzt aktualisiert am;Bestand: Hallstadt/Bamberg;Meldebestand: Hallstadt/Bamberg;Kalkulierterbestand: Hallstadt/Bamberg;Bestand: Coburg;Meldebestand: Coburg;Kalkulierterbestand: Coburg;Bestand: Kulmbach;Meldebestand: Kulmbach;Kalkulierterbestand: Kulmbach;Bestand: Bamberg City;Meldebestand: Bamberg City;Kalkulierterbestand: Bamberg City;Preis: Endkundenpreis;Preis: Firmenkunden;Einkauf Lieferant 0;Einkauf Lieferant Nummer 0;Einkauf VPE0;Einkauf Bestellnummer 0;Einkauf Preis 0;Einkauf Rabatt 0;Einkauf Menge 0;Einkauf Lieferant 1;Einkauf Lieferant Nummer 1;Einkauf VPE1;Einkauf Bestellnummer 1;Einkauf Preis 1;Einkauf Rabatt 1;Einkauf Menge 1;Tags;Bild 0;Warenwert: Hallstadt/Bamberg;Warenwert: Coburg;Warenwert: Kulmbach;Warenwert: Bamberg City;Warenwert Gesamt:;Codes;Einkauf Lieferant 2;Einkauf Lieferant Nummer 2;Einkauf VPE2;Einkauf Bestellnummer 2;Einkauf Preis 2;Einkauf Rabatt 2;Einkauf Menge 2;Bundle Artikelnummer: 0;Bundle Menge: 0;Bild 1;Einkauf Lieferant 3;Einkauf Lieferant Nummer 3;Einkauf VPE3;Einkauf Bestellnummer 3;Einkauf Preis 3;Einkauf Rabatt 3;Einkauf Menge 3;Bild 2;Bild 3;Woocommerce;Bild 4;Bild 5;Bild 6
"VAPM023.2";"Aegis Max 2 Mod Akkuträger von Geekvape / rainbow";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"6974622802882";"Geekvape";"";"10000";"";0;1;0;1;"";"";"";"";"2024-01-23T12:28:07.652Z";"2025-10-07T09:53:53.233Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"59,95";"0";"70010 Intrade Concepts GmbH M. Amiri";"70010";"1";"";"24,04";;1;;;;;;;;"Geekvape, 1 Schacht, Aegis Max 2, Akkuträger";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/65afb0d7f8162f0784b56548/Geekvape_Aegis_Max_2_Mod_time4smoke_regenbogen_1024x.webp";;;;;"0";"4260754137803";;;;;;;;;;;;;;;;;;;;;;;
"VAPM023.3";"Aegis Max 2 Mod Akkuträger von Geekvape / silver";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"4260754137773";"Geekvape";"";"10000";"";0;1;0;1;"";"";"";"";"2024-01-23T12:29:06.013Z";"2025-10-07T09:53:53.231Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"59,95";"0";"70010 Intrade Concepts GmbH M. Amiri";"70010";"1";"";"24,04";;1;;;;;;;;"1 Schacht, Geekvape, Aegis Max 2, Akkuträger";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/65afb111f8162f0784b565ad/geekvape-aegis-max-2-mod.jpg";;;;;"0";"6974622802844";;;;;;;;;;;;;;;;;;;;;;;
"VAPM023.4";"Aegis Max 2 Mod Akkuträger von Geekvape / schwarz";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"6974622802868";"Geekvape";"";"10000";"";0;1;0;1;"";"";"";"";"2024-01-23T12:30:00.343Z";"2025-10-07T09:53:53.606Z";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"";"0";"59,95";"0";"70010 Intrade Concepts GmbH M. Amiri";"70010";"1";"";"24,04";;1;;;;;;;;"Geekvape, Akkuträger, Aegis Max 2, 1 Schacht";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/65afb148dbe0790762f03f72/geekvape-aegis-max-2-mod-5.jpg";;"24,04";;;"24,04";"4260754137766";;;;;;;;;;;;;;;;;;;;;;;
"VAPM024";"Aegis Solo 2 Mod / pink";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"6975984052267";"Geekvape";"";"10000";"";0;1;0;1;"";"";"";"";"2024-01-23T12:32:28.469Z";"2025-10-07T09:53:53.431Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"54,95";"0";"70004 Innocigs GmbH & Co KG Dennis Dahlmann";"70004";"1";"";"26,58";;1;;;;;;;;"Akkuträger, 1 Schacht, Aegis Solo 2, Geekvape";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/65afb616f5d20b077e0df770/geekvape-aegis-solo-2-s100-mod.jpg";;;;;"0";;;;;;;;;;;;;;;;;;;;;;;;
"VAPB001";"Charger 5-USB / 8A";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"3701090601203";"Wave Concept";"";"10000";"";0;1;0;1;"";"";"";"";"2024-01-23T12:34:45.123Z";"2026-06-02T12:05:10.958Z";"2";"0";"2";"3";"0";"3";"2";"0";"2";"0";"";"0";"24,95";"0";"70013 Joshnoaco.fr";"70013";"1";"";"10,9";;1;;;;;;;;"Vapodrom, Ladegerät, Netzstecker, Charger, VAPB";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/67ebd9a9d353217daf96bf57/chargeur-secteur-5-ports-usa-a-8a-wave-concept.jpg";"21,8";"32,7";"21,8";;"76,3";;;;;;;;;;;;;;;;;;;;;;;;
"VAPM025";"Centaurus M200 Mod / galaxy black";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"4260769637916";"Lost Vape";"";"10000";"";0;1;1;1;"";"";"";"";"2024-01-24T10:18:39.196Z";"2025-10-07T09:53:53.246Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"67,95";"0";"70010 Intrade Concepts GmbH M. Amiri";"70010";"1";"";"33,92";;1;;;;;;;;"Lost Vape, Centaurus, Akkuträger, 2 Schacht, Vapodrom";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/668fc91c910dc00765f23108/b3728e10-c2d7-4866-bd02-7e839070c4dc.jpg";;;;;"0";"6941881801000";;;;;;;;;;;;;;;;;;;;;;;
"VAPM025.1";"Centaurus M200 Mod / gunmetal-grey";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"4260769637947";"Lost Vape";"";"10000";"";0;1;0;1;"";"";"";"";"2024-01-24T10:20:07.993Z";"2025-10-07T09:53:53.248Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"67,95";"0";"70010 Intrade Concepts GmbH M. Amiri";"70010";"1";"";"33,92";;1;;;;;;;;"Akkuträger, Centaurus, 2 Schacht, Lostvape, Vapodrom";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/668fc97adb17bd079787b1b7/5f49d9bf-b7ac-47d1-a969-a0b2625290ad.jpg";;;;;"0";"6941881800997";;;;;;;;;;;;;;;;;;;;;;;
"VAPM025.2";"Centaurus M200 Mod / midnight-blue";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"6941881800980";"Lost Vape";"";"10000";"";0;1;0;1;"";"";"";"";"2024-01-24T10:21:20.636Z";"2025-10-07T09:53:53.252Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"67,95";"0";"70010 Intrade Concepts GmbH M. Amiri";"70010";"1";"";"33,92";;1;;;;;;;;"Akkuträger, Centaurus, 2 Schacht, Lostvape, Vapodrom";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/668fc949db17bd079787b0f8/cee142d4-d926-4fcd-91db-3d77c972e65c.jpg";;;;;"0";;;;;;;;;;;;;;;;;;;;;;;;
"VAPM026";"Pipeline Box - ARC1 / black";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"4260629726880";"Pipeline";"";"10000";"";0;1;1;1;"";"";"";"";"2024-01-24T12:48:08.155Z";"2025-10-07T09:53:53.496Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"99,99";"0";"70050 Pipeline GmbH Patrick Fleischer";"70050";"1";"";"58,13";;1;;;;;;;;"Vapodrom, Side bye Side, Akkuträger, Pipeline, 1 Schacht, Pipeline Box, Mod";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/65b12203379d7e79ba0eefd1/PIPELINE-Box-black.jpg";;;;;"0";;;;;;;;;;;;;;;;;;;;;;;;
"VAPM026.1";"Pipeline Box - ARC1 / bronze-green";"";"Hallstadt/Bamberg";"Hallstadt/Bamberg";"";"";"";"";"4260629726903";"Pipeline";"";"10000";"";0;1;0;1;"";"";"";"";"2024-01-24T12:49:16.755Z";"2025-10-07T09:53:53.498Z";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"99,99";"0";"70050 Pipeline GmbH Patrick Fleischer";"70050";"1";"";"58,13";;1;;;;;;;;"Vapodrom, Side bye Side, Akkuträger, Pipeline, 1 Schacht, Pipeline Box, Mod";"https://storage.pos1.cloud/6082a14c990a1d55a3c448ec/images/65b12245db463d1e8a5e4de5/Download (2).jpg";;;;;"0";;;;;;;;;;;;;;;;;;;;;;;;
